Full_Date,Month,Day,Year,Week Number,Day of Week,Day.1,Count,Holiday Name,temp,precip,snow,windspeed,Holiday Observed
2014-02-01,2,1,2014,5,7,Sat,1,,31.5,0.17,,10.1,
2014-02-02,2,2,2014,6,1,Sun,1,,27.9,0.08,,10.2,
2014-02-03,2,3,2014,6,2,Mon,1,,17.8,0.0,,9.0,
2014-02-04,2,4,2014,6,3,Tue,1,,15.6,0.01,,12.7,
2014-02-05,2,5,2014,6,4,Wed,1,,19.4,0.09,,16.1,
2014-02-06,2,6,2014,6,5,Thu,1,,11.4,0.0,,12.8,
2014-02-07,2,7,2014,6,6,Fri,1,,6.7,0.0,,20.6,
2014-02-08,2,8,2014,6,7,Sat,2,,6.1,0.0,,8.0,
2014-02-09,2,9,2014,7,1,Sun,2,,12.1,0.04,,12.6,
2014-02-10,2,10,2014,7,2,Mon,2,,10.2,0.0,,14.8,
2014-02-11,2,11,2014,7,3,Tue,2,,7.4,0.0,,11.3,
2014-02-12,2,12,2014,7,4,Wed,2,,9.8,0.0,,14.7,
2014-02-13,2,13,2014,7,5,Thu,2,,18.4,0.0,,11.4,
2014-02-14,2,14,2014,7,6,Fri,2,,21.0,0.0,,19.5,
2014-02-15,2,15,2014,7,7,Sat,3,,16.7,0.0,,12.8,
2014-02-16,2,16,2014,8,1,Sun,3,,9.4,0.0,,9.0,
2014-02-17,2,17,2014,8,2,Mon,3,George Washington Day,13.9,0.0,,18.2,
2014-02-18,2,18,2014,8,3,Tue,3,,24.1,0.01,,24.0,
2014-02-19,2,19,2014,8,4,Wed,3,,35.2,0.0,,21.8,
2014-02-20,2,20,2014,8,5,Thu,3,,32.6,0.42,,12.7,
2014-02-21,2,21,2014,8,6,Fri,3,,38.8,0.42,,23.8,
2014-02-22,2,22,2014,8,7,Sat,4,,34.7,0.0,,28.7,
2014-02-23,2,23,2014,9,1,Sun,4,,30.2,0.0,,18.3,
2014-02-24,2,24,2014,9,2,Mon,4,,17.7,0.0,,23.0,
2014-02-25,2,25,2014,9,3,Tue,4,,13.5,0.0,,13.9,
2014-02-26,2,26,2014,9,4,Wed,4,,7.5,0.0,,21.8,
2014-02-27,2,27,2014,9,5,Thu,4,,5.7,0.0,,24.0,
2014-02-28,2,28,2014,9,6,Fri,4,,4.3,0.0,,6.8,
2014-03-01,3,1,2014,9,7,Sat,1,,24.1,0.0,,11.4,Spring Break- College
2014-03-02,3,2,2014,10,1,Sun,1,,9.8,0.03,,12.6,Spring Break- College
2014-03-03,3,3,2014,10,2,Mon,1,,1.4,0.0,,10.3,Spring Break- College
2014-03-04,3,4,2014,10,3,Tue,1,,7.6,0.0,,8.0,Spring Break- College
2014-03-05,3,5,2014,10,4,Wed,1,,13.9,0.0,,12.7,Spring Break- College
2014-03-06,3,6,2014,10,5,Thu,1,,17.6,0.0,,14.6,Spring Break- College
2014-03-07,3,7,2014,10,6,Fri,1,,31.3,0.0,,15.0,Spring Break- College
2014-03-08,3,8,2014,10,7,Sat,2,,30.8,0.0,,13.7,Spring Break- College
2014-03-09,3,9,2014,11,1,Sun,2,,22.9,0.0,,16.0,Spring Break- College
2014-03-10,3,10,2014,11,2,Mon,2,,39.0,0.0,,18.1,
2014-03-11,3,11,2014,11,3,Tue,2,,42.8,0.0,,17.3,
2014-03-12,3,12,2014,11,4,Wed,2,,26.8,0.39,,27.4,
2014-03-13,3,13,2014,11,5,Thu,2,,7.0,0.0,,17.3,
2014-03-14,3,14,2014,11,6,Fri,2,,35.6,0.0,,22.9,
2014-03-15,3,15,2014,11,7,Sat,3,,32.4,0.06,,19.5,
2014-03-16,3,16,2014,12,1,Sun,3,,14.9,0.0,,16.1,
2014-03-17,3,17,2014,12,2,Mon,3,,18.5,0.0,,10.3,
2014-03-18,3,18,2014,12,3,Tue,3,,34.1,0.0,,14.9,
2014-03-19,3,19,2014,12,4,Wed,3,,38.0,0.12,,18.5,
2014-03-20,3,20,2014,12,5,Thu,3,,31.1,0.01,,26.2,
2014-03-21,3,21,2014,12,6,Fri,3,,31.0,0.0,,12.7,
2014-03-22,3,22,2014,12,7,Sat,4,,33.1,0.02,,24.0,
2014-03-23,3,23,2014,13,1,Sun,4,,17.8,0.0,,13.9,
2014-03-24,3,24,2014,13,2,Mon,4,,15.4,0.0,,12.7,
2014-03-25,3,25,2014,13,3,Tue,4,,21.7,0.0,,14.9,
2014-03-26,3,26,2014,13,4,Wed,4,,12.5,0.0,,19.5,
2014-03-27,3,27,2014,13,5,Thu,4,,25.7,0.0,,16.1,
2014-03-28,3,28,2014,13,6,Fri,4,,41.2,0.1,,23.0,
2014-03-29,3,29,2014,13,7,Sat,5,,32.9,0.7,,18.2,
2014-03-30,3,30,2014,14,1,Sun,5,,30.6,0.07,,19.3,
2014-03-31,3,31,2014,14,2,Mon,5,,36.9,0.0,,8.1,
2014-04-01,4,1,2014,14,3,Tue,1,,45.9,0.0,,21.8,
2014-04-02,4,2,2014,14,4,Wed,1,,39.7,0.0,,15.0,
2014-04-03,4,3,2014,14,5,Thu,1,,37.5,0.01,,11.4,
2014-04-04,4,4,2014,14,6,Fri,1,,43.5,0.4,,17.4,
2014-04-05,4,5,2014,14,7,Sat,1,,31.3,0.0,,25.1,
2014-04-06,4,6,2014,15,1,Sun,1,,36.6,0.0,,5.8,
2014-04-07,4,7,2014,15,2,Mon,1,,41.4,0.3,,13.8,Spring Break- Public
2014-04-08,4,8,2014,15,3,Tue,2,,41.1,0.25,,22.8,Spring Break- Public
2014-04-09,4,9,2014,15,4,Wed,2,,39.5,0.0,,13.8,Spring Break- Public
2014-04-10,4,10,2014,15,5,Thu,2,,48.8,0.0,,20.9,Spring Break- Public
2014-04-11,4,11,2014,15,6,Fri,2,,47.7,0.11,,11.3,Spring Break- Public
2014-04-12,4,12,2014,15,7,Sat,2,,51.7,0.0,,14.6,
2014-04-13,4,13,2014,16,1,Sun,2,,66.3,0.0,,20.6,
2014-04-14,4,14,2014,16,2,Mon,2,,62.9,0.17,,21.9,
2014-04-15,4,15,2014,16,3,Tue,3,,31.8,0.21,,13.7,
2014-04-16,4,16,2014,16,4,Wed,3,,25.2,0.0,,9.0,
2014-04-17,4,17,2014,16,5,Thu,3,,41.3,0.0,,17.1,
2014-04-18,4,18,2014,16,6,Fri,3,,46.5,0.0,,17.0,
2014-04-19,4,19,2014,16,7,Sat,3,,42.9,0.0,,12.7,
2014-04-20,4,20,2014,17,1,Sun,3,Easter,52.3,0.0,,12.5,
2014-04-21,4,21,2014,17,2,Mon,3,,59.2,0.0,,10.4,
2014-04-22,4,22,2014,17,3,Tue,4,,49.7,0.1,,18.2,
2014-04-23,4,23,2014,17,4,Wed,4,,35.7,0.02,,19.4,
2014-04-24,4,24,2014,17,5,Thu,4,,39.2,0.0,,11.3,
2014-04-25,4,25,2014,17,6,Fri,4,,48.9,0.19,,20.6,
2014-04-26,4,26,2014,17,7,Sat,4,,41.5,0.0,,19.5,
2014-04-27,4,27,2014,18,1,Sun,4,,41.0,0.0,,11.4,
2014-04-28,4,28,2014,18,2,Mon,4,,48.0,0.0,,17.1,
2014-04-29,4,29,2014,18,3,Tue,5,,47.4,0.07,,23.2,
2014-04-30,4,30,2014,18,4,Wed,5,,46.2,0.43,,17.5,
2014-05-01,5,1,2014,18,5,Thu,1,,49.2,0.01,,18.1,
2014-05-02,5,2,2014,18,6,Fri,1,,45.5,0.0,,17.2,
2014-05-03,5,3,2014,18,7,Sat,1,,46.8,0.06,,18.2,
2014-05-04,5,4,2014,19,1,Sun,1,,42.8,0.0,,18.3,
2014-05-05,5,5,2014,19,2,Mon,1,,44.2,0.0,,10.2,
2014-05-06,5,6,2014,19,3,Tue,1,,47.8,0.0,,11.3,
2014-05-07,5,7,2014,19,4,Wed,1,,51.6,0.0,,11.2,
2014-05-08,5,8,2014,19,5,Thu,2,,62.4,0.04,,12.6,
2014-05-09,5,9,2014,19,6,Fri,2,,68.9,0.15,,27.2,Graduation- WM
2014-05-10,5,10,2014,19,7,Sat,2,,59.2,0.03,,16.1,Graduation- WM
2014-05-11,5,11,2014,20,1,Sun,2,,59.6,0.0,,10.2,Graduation- WM
2014-05-12,5,12,2014,20,2,Mon,2,,64.0,0.01,,10.3,
2014-05-13,5,13,2014,20,3,Tue,2,,70.6,1.69,,15.9,
2014-05-14,5,14,2014,20,4,Wed,2,,67.2,0.55,,15.8,
2014-05-15,5,15,2014,20,5,Thu,3,,62.9,0.44,,20.6,
2014-05-16,5,16,2014,20,6,Fri,3,,44.6,0.22,,13.9,
2014-05-17,5,17,2014,20,7,Sat,3,,41.1,0.04,,12.6,
2014-05-18,5,18,2014,21,1,Sun,3,,46.3,0.0,,13.8,
2014-05-19,5,19,2014,21,2,Mon,3,,53.2,0.0,,19.4,
2014-05-20,5,20,2014,21,3,Tue,3,,53.2,0.14,,9.1,
2014-05-21,5,21,2014,21,4,Wed,3,,60.1,2.87,,12.5,
2014-05-22,5,22,2014,21,5,Thu,4,,57.5,0.0,,16.1,
2014-05-23,5,23,2014,21,6,Fri,4,,49.1,0.0,,17.2,
2014-05-24,5,24,2014,21,7,Sat,4,,56.6,0.0,,11.4,
2014-05-25,5,25,2014,22,1,Sun,4,,60.6,0.0,,9.2,
2014-05-26,5,26,2014,22,2,Mon,4,Memorial Day,65.0,0.0,,16.1,
2014-05-27,5,27,2014,22,3,Tue,4,,68.1,0.0,,18.2,
2014-05-28,5,28,2014,22,4,Wed,4,,64.7,0.01,,13.9,
2014-05-29,5,29,2014,22,5,Thu,5,,56.6,0.0,,15.9,
2014-05-30,5,30,2014,22,6,Fri,5,,61.1,0.0,,13.7,
2014-05-31,5,31,2014,22,7,Sat,5,,61.5,0.0,,11.4,
2014-06-01,6,1,2014,23,1,Sun,1,,64.7,0.0,,11.6,
2014-06-02,6,2,2014,23,2,Mon,1,,67.7,0.0,,12.7,
2014-06-03,6,3,2014,23,3,Tue,1,,68.8,0.01,,16.1,
2014-06-04,6,4,2014,23,4,Wed,1,,58.4,0.0,,9.1,
2014-06-05,6,5,2014,23,5,Thu,1,,55.7,0.0,,18.2,
2014-06-06,6,6,2014,23,6,Fri,1,,57.1,0.0,,12.6,
2014-06-07,6,7,2014,23,7,Sat,1,,62.5,0.0,,10.0,
2014-06-08,6,8,2014,24,1,Sun,2,,61.5,0.02,,12.7,
2014-06-09,6,9,2014,24,2,Mon,2,,62.0,0.0,,12.6,
2014-06-10,6,10,2014,24,3,Tue,2,,65.8,0.0,,6.9,
2014-06-11,6,11,2014,24,4,Wed,2,,68.9,0.0,,15.9,
2014-06-12,6,12,2014,24,5,Thu,2,,66.5,0.01,,13.8,
2014-06-13,6,13,2014,24,6,Fri,2,,63.5,0.0,,13.8,
2014-06-14,6,14,2014,24,7,Sat,2,,53.7,0.0,,12.8,
2014-06-15,6,15,2014,25,1,Sun,3,,60.6,0.0,,5.9,
2014-06-16,6,16,2014,25,2,Mon,3,,68.8,0.0,,14.8,
2014-06-17,6,17,2014,25,3,Tue,3,,72.5,0.0,,17.2,
2014-06-18,6,18,2014,25,4,Wed,3,,68.1,0.01,,12.7,
2014-06-19,6,19,2014,25,5,Thu,3,,65.3,0.0,,10.3,
2014-06-20,6,20,2014,25,6,Fri,3,,61.0,0.0,,9.0,
2014-06-21,6,21,2014,25,7,Sat,3,,62.5,0.0,,10.3,
2014-06-22,6,22,2014,26,1,Sun,4,,65.8,0.0,,9.1,
2014-06-23,6,23,2014,26,2,Mon,4,,69.4,0.0,,12.8,
2014-06-24,6,24,2014,26,3,Tue,4,,70.9,0.01,,12.9,
2014-06-25,6,25,2014,26,4,Wed,4,,66.9,0.02,,12.6,
2014-06-26,6,26,2014,26,5,Thu,4,,67.5,0.01,,12.6,
2014-06-27,6,27,2014,26,6,Fri,4,,69.1,0.0,,6.7,
2014-06-28,6,28,2014,26,7,Sat,4,,72.6,0.0,,9.2,
2014-06-29,6,29,2014,27,1,Sun,5,,70.7,0.02,,12.7,
2014-06-30,6,30,2014,27,2,Mon,5,,72.9,0.0,,13.8,
2014-07-01,7,1,2014,27,3,Tue,1,,75.0,0.0,,18.3,
2014-07-02,7,2,2014,27,4,Wed,1,,71.0,0.04,,15.9,
2014-07-03,7,3,2014,27,5,Thu,1,,64.3,0.27,,12.8,
2014-07-04,7,4,2014,27,6,Fri,1,Independence Day,59.3,0.0,,14.8,
2014-07-05,7,5,2014,27,7,Sat,1,,62.8,0.0,,12.8,
2014-07-06,7,6,2014,28,1,Sun,1,,63.7,0.0,,12.7,
2014-07-07,7,7,2014,28,2,Mon,1,,68.2,1.42,,17.2,
2014-07-08,7,8,2014,28,3,Tue,2,,68.5,0.25,,21.9,
2014-07-09,7,9,2014,28,4,Wed,2,,62.9,0.09,,16.1,
2014-07-10,7,10,2014,28,5,Thu,2,,62.2,0.0,,12.6,
2014-07-11,7,11,2014,28,6,Fri,2,,66.7,0.0,,10.2,
2014-07-12,7,12,2014,28,7,Sat,2,,69.4,0.0,,10.3,
2014-07-13,7,13,2014,29,1,Sun,2,,70.0,0.62,,18.2,
2014-07-14,7,14,2014,29,2,Mon,2,,68.6,0.24,,10.2,
2014-07-15,7,15,2014,29,3,Tue,3,,65.2,0.39,,17.2,
2014-07-16,7,16,2014,29,4,Wed,3,,58.7,0.0,,16.1,
2014-07-17,7,17,2014,29,5,Thu,3,,58.9,0.12,,12.7,
2014-07-18,7,18,2014,29,6,Fri,3,,61.0,0.0,,7.0,
2014-07-19,7,19,2014,29,7,Sat,3,,61.1,0.39,,9.0,
2014-07-20,7,20,2014,30,1,Sun,3,,65.6,0.03,,9.3,
2014-07-21,7,21,2014,30,2,Mon,3,,68.8,0.0,,10.2,
2014-07-22,7,22,2014,30,3,Tue,4,,72.1,0.0,,10.2,
2014-07-23,7,23,2014,30,4,Wed,4,,68.3,0.11,,13.9,
2014-07-24,7,24,2014,30,5,Thu,4,,60.5,0.0,,12.7,
2014-07-25,7,25,2014,30,6,Fri,4,,59.0,0.0,,12.7,
2014-07-26,7,26,2014,30,7,Sat,4,,65.4,0.01,,10.4,
2014-07-27,7,27,2014,31,1,Sun,4,,69.6,0.16,,12.6,
2014-07-28,7,28,2014,31,2,Mon,4,,58.5,0.45,,14.9,
2014-07-29,7,29,2014,31,3,Tue,5,,56.9,0.0,,11.4,
2014-07-30,7,30,2014,31,4,Wed,5,,58.0,0.86,,12.7,
2014-07-31,7,31,2014,31,5,Thu,5,,61.5,0.01,,14.9,
2014-08-01,8,1,2014,31,6,Fri,1,,65.8,0.0,,9.2,
2014-08-02,8,2,2014,31,7,Sat,1,,65.2,0.66,,14.6,
2014-08-03,8,3,2014,32,1,Sun,1,,64.2,0.08,,5.9,
2014-08-04,8,4,2014,32,2,Mon,1,,66.1,0.0,,9.2,
2014-08-05,8,5,2014,32,3,Tue,1,,62.9,0.72,,10.2,
2014-08-06,8,6,2014,32,4,Wed,1,,63.7,0.02,,11.3,
2014-08-07,8,7,2014,32,5,Thu,1,,62.2,0.0,,11.4,
2014-08-08,8,8,2014,32,6,Fri,2,,61.1,0.0,,6.8,
2014-08-09,8,9,2014,32,7,Sat,2,,65.7,0.0,,9.2,
2014-08-10,8,10,2014,33,1,Sun,2,,66.7,0.0,,8.0,
2014-08-11,8,11,2014,33,2,Mon,2,,67.6,0.0,,17.4,
2014-08-12,8,12,2014,33,3,Tue,2,,63.0,1.12,,16.2,
2014-08-13,8,13,2014,33,4,Wed,2,,58.6,0.14,,16.1,
2014-08-14,8,14,2014,33,5,Thu,2,,54.7,0.0,,18.2,
2014-08-15,8,15,2014,33,6,Fri,3,,53.9,0.0,,17.2,
2014-08-16,8,16,2014,33,7,Sat,3,,57.5,0.02,,20.7,
2014-08-17,8,17,2014,34,1,Sun,3,,61.6,0.24,,11.1,
2014-08-18,8,18,2014,34,2,Mon,3,,60.6,0.0,,9.1,
2014-08-19,8,19,2014,34,3,Tue,3,,63.3,0.0,,9.1,
2014-08-20,8,20,2014,34,4,Wed,3,,66.2,0.07,,9.3,
2014-08-21,8,21,2014,34,5,Thu,3,,68.7,0.01,,13.9,
2014-08-22,8,22,2014,34,6,Fri,4,,68.9,0.0,,10.3,
2014-08-23,8,23,2014,34,7,Sat,4,,68.1,0.0,,10.2,
2014-08-24,8,24,2014,35,1,Sun,4,,65.5,0.0,,8.1,
2014-08-25,8,25,2014,35,2,Mon,4,,64.2,0.0,,11.5,
2014-08-26,8,26,2014,35,3,Tue,4,,68.8,0.0,,9.2,
2014-08-27,8,27,2014,35,4,Wed,4,,68.8,0.0,,14.9,
2014-08-28,8,28,2014,35,5,Thu,4,,58.6,0.0,,12.7,
2014-08-29,8,29,2014,35,6,Fri,5,,59.0,0.0,,10.2,
2014-08-30,8,30,2014,35,7,Sat,5,,67.6,0.01,,12.7,
2014-08-31,8,31,2014,36,1,Sun,5,,68.2,2.06,,12.8,
2014-09-01,9,1,2014,36,2,Mon,1,Labor Day,70.5,0.0,,11.4,
2014-09-02,9,2,2014,36,3,Tue,1,,68.0,0.73,,14.8,
2014-09-03,9,3,2014,36,4,Wed,1,,64.6,0.0,,8.1,
2014-09-04,9,4,2014,36,5,Thu,1,,68.3,0.0,,10.4,
2014-09-05,9,5,2014,36,6,Fri,1,,72.9,0.0,,12.8,
2014-09-06,9,6,2014,36,7,Sat,1,,62.6,0.2,,28.3,
2014-09-07,9,7,2014,37,1,Sun,1,,55.2,0.0,,9.2,
2014-09-08,9,8,2014,37,2,Mon,2,,60.5,0.0,,16.0,
2014-09-09,9,9,2014,37,3,Tue,2,,62.3,0.0,,13.8,
2014-09-10,9,10,2014,37,4,Wed,2,,66.5,0.02,,16.2,
2014-09-11,9,11,2014,37,5,Thu,2,,60.8,0.47,,20.7,
2014-09-12,9,12,2014,37,6,Fri,2,,50.0,0.0,,9.1,
2014-09-13,9,13,2014,37,7,Sat,2,,51.3,0.0,,16.1,
2014-09-14,9,14,2014,38,1,Sun,2,,50.0,0.0,,6.9,
2014-09-15,9,15,2014,38,2,Mon,3,,53.2,0.02,,8.2,
2014-09-16,9,16,2014,38,3,Tue,3,,53.1,0.26,,11.4,
2014-09-17,9,17,2014,38,4,Wed,3,,51.5,0.0,,9.2,
2014-09-18,9,18,2014,38,5,Thu,3,,51.1,0.0,,12.6,
2014-09-19,9,19,2014,38,6,Fri,3,,50.6,0.0,,10.5,
2014-09-20,9,20,2014,38,7,Sat,3,,61.0,0.0,,17.2,
2014-09-21,9,21,2014,39,1,Sun,3,,62.8,0.3,,20.7,
2014-09-22,9,22,2014,39,2,Mon,4,,47.2,0.04,,21.9,
2014-09-23,9,23,2014,39,3,Tue,4,,48.2,0.0,,9.2,
2014-09-24,9,24,2014,39,4,Wed,4,,54.8,0.0,,11.4,
2014-09-25,9,25,2014,39,5,Thu,4,,55.4,0.0,,6.9,
2014-09-26,9,26,2014,39,6,Fri,4,,56.6,0.0,,8.0,
2014-09-27,9,27,2014,39,7,Sat,4,,68.3,0.0,,4.3,
2014-09-28,9,28,2014,40,1,Sun,4,,67.9,0.0,,2.0,
2014-09-29,9,29,2014,40,2,Mon,5,,67.7,0.09,,7.4,
2014-09-30,9,30,2014,40,3,Tue,5,,68.5,0.02,,4.0,
2014-10-01,10,1,2014,40,4,Wed,1,,69.3,0.0,,5.8,
2014-10-02,10,2,2014,40,5,Thu,1,,69.1,0.0,,6.2,
2014-10-03,10,3,2014,40,6,Fri,1,,70.1,0.02,,15.5,
2014-10-04,10,4,2014,40,7,Sat,1,,71.2,0.08,,14.1,
2014-10-05,10,5,2014,41,1,Sun,1,,56.2,0.0,,9.1,
2014-10-06,10,6,2014,41,2,Mon,1,,64.3,0.0,,12.5,
2014-10-07,10,7,2014,41,3,Tue,1,,69.6,0.0,,12.7,
2014-10-08,10,8,2014,41,4,Wed,2,,72.0,0.0,,11.4,
2014-10-09,10,9,2014,41,5,Thu,2,,64.7,0.0,,6.9,
2014-10-10,10,10,2014,41,6,Fri,2,,68.8,0.07,,7.1,
2014-10-11,10,11,2014,41,7,Sat,2,,64.5,0.44,,8.5,
2014-10-12,10,12,2014,42,1,Sun,2,,63.1,0.0,,5.9,
2014-10-13,10,13,2014,42,2,Mon,2,Columbus Day and Yorktown Victory Day,71.9,0.0,,9.8,
2014-10-14,10,14,2014,42,3,Tue,2,,75.6,0.0,,18.1,
2014-10-15,10,15,2014,42,4,Wed,3,,73.1,0.58,,15.1,
2014-10-16,10,16,2014,42,5,Thu,3,,65.2,0.01,,9.2,
2014-10-17,10,17,2014,42,6,Fri,3,,64.8,0.0,,7.1,
2014-10-18,10,18,2014,42,7,Sat,3,,67.9,0.0,,14.5,
2014-10-19,10,19,2014,43,1,Sun,3,,56.8,0.0,,14.8,
2014-10-20,10,20,2014,43,2,Mon,3,,55.4,0.0,,9.8,
2014-10-21,10,21,2014,43,3,Tue,3,,65.0,0.0,,9.1,
2014-10-22,10,22,2014,43,4,Wed,4,,56.0,0.03,,17.3,
2014-10-23,10,23,2014,43,5,Thu,4,,59.5,0.0,,18.0,
2014-10-24,10,24,2014,43,6,Fri,4,,59.1,0.0,,12.5,
2014-10-25,10,25,2014,43,7,Sat,4,,59.4,0.0,,7.1,
2014-10-26,10,26,2014,44,1,Sun,4,,62.4,0.0,,15.7,
2014-10-27,10,27,2014,44,2,Mon,4,,56.5,0.0,,6.9,
2014-10-28,10,28,2014,44,3,Tue,4,,68.8,0.0,,9.3,
2014-10-29,10,29,2014,44,4,Wed,5,,68.2,0.1,,10.4,
2014-10-30,10,30,2014,44,5,Thu,5,,56.9,0.09,,6.9,
2014-10-31,10,31,2014,44,6,Fri,5,,51.9,0.0,,6.6,
2014-11-01,11,1,2014,44,7,Sat,1,,48.5,0.03,,16.8,
2014-11-02,11,2,2014,45,1,Sun,1,,47.0,0.02,,19.8,
2014-11-03,11,3,2014,45,2,Mon,1,,50.6,0.0,,9.9,
2014-11-04,11,4,2014,45,3,Tue,1,,59.4,0.0,,6.8,
2014-11-05,11,5,2014,45,4,Wed,1,,60.1,0.0,,8.6,
2014-11-06,11,6,2014,45,5,Thu,1,,61.0,0.5,,12.7,
2014-11-07,11,7,2014,45,6,Fri,1,,52.5,0.0,,18.5,
2014-11-08,11,8,2014,45,7,Sat,2,,46.8,0.0,,7.6,
2014-11-09,11,9,2014,46,1,Sun,2,,52.5,0.0,,5.2,
2014-11-10,11,10,2014,46,2,Mon,2,,50.2,0.0,,9.0,
2014-11-11,11,11,2014,46,3,Tue,2,Veterans Day,58.7,0.0,,5.7,
2014-11-12,11,12,2014,46,4,Wed,2,,64.1,0.0,,9.4,
2014-11-13,11,13,2014,46,5,Thu,2,,47.6,0.0,,8.9,
2014-11-14,11,14,2014,46,6,Fri,2,,40.4,0.0,,11.8,
2014-11-15,11,15,2014,46,7,Sat,3,,36.7,0.0,,7.9,
2014-11-16,11,16,2014,47,1,Sun,3,,43.2,0.2,,7.2,
2014-11-17,11,17,2014,47,2,Mon,3,,56.7,0.16,,16.6,
2014-11-18,11,18,2014,47,3,Tue,3,,37.9,0.0,,16.2,
2014-11-19,11,19,2014,47,4,Wed,3,,33.6,0.0,,9.4,
2014-11-20,11,20,2014,47,5,Thu,3,,47.5,0.0,,16.1,
2014-11-21,11,21,2014,47,6,Fri,3,,37.0,0.0,,11.7,
2014-11-22,11,22,2014,47,7,Sat,4,,37.2,0.0,,8.9,
2014-11-23,11,23,2014,48,1,Sun,4,,49.3,0.08,,11.5,
2014-11-24,11,24,2014,48,2,Mon,4,,70.1,0.36,,16.2,
2014-11-25,11,25,2014,48,3,Tue,4,,60.8,0.01,,7.6,
2014-11-26,11,26,2014,48,4,Wed,4,,44.9,1.26,,13.5,
2014-11-27,11,27,2014,48,5,Thu,4,Thanksgiving Day,41.9,0.08,,6.9,
2014-11-28,11,28,2014,48,6,Fri,4,,37.5,0.01,,11.5,
2014-11-29,11,29,2014,48,7,Sat,5,,41.0,0.0,,10.2,
2014-11-30,11,30,2014,49,1,Sun,5,,55.2,0.0,,10.5,
2014-12-01,12,1,2014,49,2,Mon,1,,63.0,0.0,,12.1,
2014-12-02,12,2,2014,49,3,Tue,1,,45.9,0.0,,6.6,
2014-12-03,12,3,2014,49,4,Wed,1,,50.0,0.0,,8.3,
2014-12-04,12,4,2014,49,5,Thu,1,,45.8,0.0,,5.8,
2014-12-05,12,5,2014,49,6,Fri,1,,48.3,0.0,,2.5,
2014-12-06,12,6,2014,49,7,Sat,1,,53.0,0.43,,11.4,
2014-12-07,12,7,2014,50,1,Sun,1,,44.8,0.01,,14.1,
2014-12-08,12,8,2014,50,2,Mon,2,,42.6,0.0,,9.0,
2014-12-09,12,9,2014,50,3,Tue,2,,42.7,0.05,,12.3,
2014-12-10,12,10,2014,50,4,Wed,2,,48.2,0.0,,18.7,
2014-12-11,12,11,2014,50,5,Thu,2,,40.6,0.0,,15.2,
2014-12-12,12,12,2014,50,6,Fri,2,,41.6,0.0,,8.7,
2014-12-13,12,13,2014,50,7,Sat,2,,39.1,0.0,,5.8,
2014-12-14,12,14,2014,51,1,Sun,2,,41.0,0.0,,6.7,
2014-12-15,12,15,2014,51,2,Mon,3,,44.6,0.01,,8.0,
2014-12-16,12,16,2014,51,3,Tue,3,,49.4,0.28,,9.2,
2014-12-17,12,17,2014,51,4,Wed,3,,50.1,0.01,,13.1,
2014-12-18,12,18,2014,51,5,Thu,3,,41.2,0.0,,9.5,
2014-12-19,12,19,2014,51,6,Fri,3,,37.9,0.0,,9.5,
2014-12-20,12,20,2014,51,7,Sat,3,,36.6,0.01,,5.1,
2014-12-21,12,21,2014,52,1,Sun,3,,39.5,0.0,,3.4,
2014-12-22,12,22,2014,52,2,Mon,4,,41.9,0.35,,8.6,
2014-12-23,12,23,2014,52,3,Tue,4,,44.5,0.04,,7.3,
2014-12-24,12,24,2014,52,4,Wed,4,,59.4,1.26,,8.1,
2014-12-25,12,25,2014,52,5,Thu,4,Christmas Day,56.0,0.05,,15.3,
2014-12-26,12,26,2014,52,6,Fri,4,,43.3,0.0,,4.8,
2014-12-27,12,27,2014,52,7,Sat,4,,47.7,0.0,,7.2,
2014-12-28,12,28,2014,53,1,Sun,4,,58.2,0.0,,12.2,
2014-12-29,12,29,2014,53,2,Mon,5,,46.0,0.56,,8.5,
2014-12-30,12,30,2014,53,3,Tue,5,,39.2,0.02,,7.6,
2014-12-31,12,31,2014,53,4,Wed,5,,34.3,0.0,,9.6,
2015-01-01,1,1,2015,1,5,Thu,1,New Year’s Day,41.9,0.0,,15.6,
2015-01-02,1,2,2015,1,6,Fri,1,,47.8,0.0,,8.7,
2015-01-03,1,3,2015,1,7,Sat,1,,47.4,0.05,,8.4,
2015-01-04,1,4,2015,2,1,Sun,1,,64.1,0.14,,24.3,
2015-01-05,1,5,2015,2,2,Mon,1,,48.3,0.0,,18.6,
2015-01-06,1,6,2015,2,3,Tue,1,,37.4,0.0,,12.5,
2015-01-07,1,7,2015,2,4,Wed,1,,31.2,0.0,,17.2,
2015-01-08,1,8,2015,2,5,Thu,2,,21.2,0.0,,16.6,
2015-01-09,1,9,2015,2,6,Fri,2,,34.8,0.0,,14.4,
2015-01-10,1,10,2015,2,7,Sat,2,,29.1,0.0,,8.5,
2015-01-11,1,11,2015,3,1,Sun,2,,33.2,0.0,,6.2,
2015-01-12,1,12,2015,3,2,Mon,2,,43.4,0.51,,12.7,
2015-01-13,1,13,2015,3,3,Tue,2,,38.6,0.01,,10.2,
2015-01-14,1,14,2015,3,4,Wed,2,,33.3,0.36,,7.9,
2015-01-15,1,15,2015,3,5,Thu,3,,35.3,0.0,,4.5,
2015-01-16,1,16,2015,3,6,Fri,3,Lee-Jackson Day,41.9,0.0,,12.8,
2015-01-17,1,17,2015,3,7,Sat,3,,37.8,0.0,,12.1,
2015-01-18,1,18,2015,4,1,Sun,3,,47.7,0.78,,11.3,
